汇锦城 1室0厅 46.19平米,2017.10,58,12557
逸都国际 2室2厅 81.19平米,2017.10,139,17121
复城国际 1室0厅 51.17平米,2017.10,63,12312
逸都国际 2室2厅 88.34平米,2017.10,155.8,17637
新城国际广场 5室2厅 213.17平米,2017.10,416,19515
华润凤凰城一期 2室2厅 90.1平米,2017.10,210,23308
都城雅颂居 2室2厅 91.13平米,2017.10,215,23593
保利心语花园四期 1室0厅 68.96平米,2017.10,110,15952
都城雅颂居 2室2厅 92.71平米,2017.10,198,21357
华润凤凰城三期 3室2厅 124.09平米,2017.10,285,22968
智地哥谭 2室2厅 58.55平米,2017.10,100,17080
华润凤凰城二期 4室2厅 127.07平米,2017.10,280,22036
尚郡 1室1厅 59.14平米,2017.10,78,13190
保利心语花园四期 2室2厅 76.49平米,2017.10,166,21703
大源北一街25号 1室1厅 50.55平米,2017.10,55,10881
时代晶座 1室1厅 47.7平米,2017.10,67.5,14151
建发中央鹭洲 4室2厅 122.8平米,2017.10,283,23046
中海兰庭 3室2厅 141.63平米,2017.10,300,21182
逸都国际 2室2厅 81平米,2017.10,130,16050
世豪瑞丽 1室0厅 47.19平米,2017.10,50,10596
建发天府鹭洲 2室1厅 62.93平米,2017.10,177.5,28206
锦城南府猫先生 2室1厅 96.93平米,2017.10,205,21150
保利心语花园二期 4室2厅 126平米,2017.10,370,29366
建发中央鹭洲 5室2厅 138.94平米,2017.10,360,25911
建发天府鹭洲 3室2厅 120.28平米,2017.10,335,27852
华润凤凰城一期 4室2厅 173.31平米,2017.10,410,23658
中海兰庭 4室1厅 118平米,2017.10,219.5,18602
建发中央鹭洲 3室2厅 94.33平米,2017.10,235,24913
建发天府鹭洲 2室1厅 62.8平米,2017.10,175,27867
建发天府鹭洲 2室2厅 62.04平米,2017.10,170,27402
建发天府鹭洲 2室2厅 71.76平米,2017.10,195,27174
都城雅颂居 2室2厅 90.86平米,2017.10,220,24214
建发天府鹭洲 2室2厅 59.86平米,2017.10,177,29569
世豪瑞丽 2室2厅 81.22平米,2017.10,170,20931
复城国际 1室1厅 57.95平米,2017.10,75,12943
世豪瑞丽 1室0厅 47.19平米,2017.10,50,10596
都城雅颂居 3室2厅 138.55平米,2017.10,312,22519
华润凤凰城一期 3室2厅 125.21平米,2017.10,273,21804
逸都国际 2室2厅 87.79平米,2017.10,150,17087
复城国际 1室2厅 58平米,2017.10,73.6,12690
建发中央鹭洲 4室1厅 122.64平米,2017.09,320,26093
时代晶座 4室1厅 89平米,2017.09,160,17978
时代晶座 2室1厅 88.91平米,2017.09,158,17771
天合凯旋南城 3室2厅 175平米,2017.09,308,17600
智地哥谭 3室0厅 58.55平米,2017.09,115,19642
复地雍湖湾 1室1厅 58.42平米,2017.09,64,10956
华润凤凰城一期 4室2厅 148.02平米,2017.09,290,19592
保利心语花园四期 1室0厅 69.68平米,2017.09,119,17079
中海兰庭 3室2厅 139平米,2017.09,255,18346
复地雍湖湾 2室2厅 93.31平米,2017.09,257,27543
复地雍湖湾 3室2厅 129.98平米,2017.09,310,23850
汇锦城 1室1厅 42平米,2017.09,57.3,13631
汇锦城 2室2厅 74.46平米,2017.09,182,24443
汇锦城 3室2厅 127平米,2017.09,240,18898
世豪瑞丽 2室2厅 81.22平米,2017.09,171,21054
天悦府 3室2厅 130.92平米,2017.09,310,23679
保利心语花园二期 3室2厅 116平米,2017.09,270,23276
凯德世纪名邸 4室1厅 110.63平米,2017.09,280,25310
华润凤凰城一期 3室1厅 138.47平米,2017.09,338,24410
中海兰庭 4室1厅 89.63平米,2017.09,280,31240
华府西苑 1室1厅 60平米,2017.09,133,22167
保利百合花园 4室1厅 100.34平米,2017.09,321,31992
保利心语花园四期 3室2厅 70.55平米,2017.09,114,16159
逸都国际 2室2厅 88.14平米,2017.09,140,15884
保利百合花园 4室2厅 100.77平米,2017.09,307,30466
逸都国际 2室1厅 89.26平米,2017.09,140,15685
保利心语花园二期 3室2厅 126平米,2017.09,260,20635
复地雍湖湾 1室0厅 41.98平米,2017.09,47.8,11387
复城国际 1室1厅 57.95平米,2017.09,77,13288
时代晶座 3室2厅 97平米,2017.09,172,17732
世豪瑞丽 3室2厅 111.89平米,2017.09,255,22791
华润凤凰城一期 3室2厅 121.61平米,2017.09,252,20722
保利心语花园二期 4室1厅 141.5平米,2017.09,338,23887
中海兰庭 4室2厅 126平米,2017.09,278,22064
华润凤凰城三期 3室2厅 106.05平米,2017.09,258,24329
汇锦城 3室2厅 139.17平米,2017.09,279.8,20105
都城雅颂居 4室2厅 190.63平米,2017.09,430,22557
保利心语花园四期 2室1厅 70.58平米,2017.09,110,15586
华润凤凰城二期 3室2厅 111平米,2017.09,260,23424
保利百合花园 3室2厅 97.84平米,2017.09,263,26881
天悦府 3室2厅 131.61平米,2017.09,310,23555
天悦府 3室2厅 131.05平米,2017.09,345.5,26364
时代晶座 1室1厅 47.7平米,2017.09,63,13208
都城雅颂居 2室1厅 92.03平米,2017.09,198,21515
保利心语花园四期 1室1厅 69.68平米,2017.09,118.5,17007
保利心语花园二期 3室2厅 136平米,2017.09,275,20221
尚郡 1室1厅 58.5平米,2017.09,80,13676
天府豪庭 2室2厅 79.67平米,2017.09,149.5,18765
保利心语花园四期 2室2厅 77平米,2017.09,178,23117
华润凤凰城二期 2室1厅 56.27平米,2017.09,119,21149
凯德世纪名邸 4室1厅 113平米,2017.09,253,22390
保利心语花园三期 3室2厅 116.58平米,2017.09,298,25562
保利心语花园四期 3室3厅 69.68平米,2017.09,119,17079
复城国际 1室0厅 51.17平米,2017.09,62,12117
中海兰庭 4室2厅 88.34平米,2017.09,275,31130
保利心语花园四期 2室2厅 77.32平米,2017.09,175,22634
华润凤凰城一期 3室2厅 134.5平米,2017.09,270,20075
智地哥谭 3室2厅 58.22平米,2017.09,110,18894
逸都国际 2室2厅 88.07平米,2017.09,130,14761
汇锦城 2室1厅 75.4平米,2017.09,187,24802
凯德世纪名邸 3室2厅 91.96平米,2017.09,225,24468
中海兰庭 2室2厅 89.4平米,2017.09,182,20358
建发天府鹭洲 1室1厅 49.66平米,2017.09,57,11479
都城雅颂居 2室1厅 92.93平米,2017.09,188,20231
保利心语花园二期 3室2厅 116.52平米,2017.09,256.8,22040
锦城南府猫先生 2室2厅 97.02平米,2017.09,190,19584
复城国际 1室1厅 57.95平米,2017.09,75,12943
