紫荆新苑 2室1厅 80.13平米,2017.11.29,690,86111
瑞金花园 3室2厅 148.09平米,2017.11.29,1200,81032
斜土新村 1室1厅 36.7平米,2017.11.26,305,83107
重建小区 2室1厅 50.05平米,2017.11.25,478,95505
中福城 2室2厅 93.55平米,2017.11.24,860,91930
明日星城 3室2厅 121.68平米,2017.11.23,1070,87936
北蒙三小区 2室0厅 47.78平米,2017.11.22,430,89996
瞿西新村 1室0厅 32.52平米,2017.11.22,252,77491
广西南路44弄 1室0厅 11.5平米,2017.11.20,140,121740
市民新村 1室1厅 29.46平米,2017.11.19,330,112017
桃源新村 1室1厅 33.61平米,2017.11.16,416,123773
瑞金二路410弄 1室0厅 29.76平米,2017.11.15,285,95767
瑞金二路410弄 1室0厅 29.76平米,2017.11.15,285,95767
华丽家族汇景天地(公寓) 3室2厅 214.41平米,2017.11.15,1800,83952
太阳都市花园 3室2厅 148.69平米,2017.11.14,1118,75190
中福花苑 2室2厅 79.98平米,2017.11.14,700,87522
老西门新苑 3室2厅 148.5平米,2017.11.13,1515,102021
绿城黄浦湾 5室2厅 265.86平米,2017.11.12,3200,120365
海潮公寓 2室1厅 66.13平米,2017.11.10,475,71829
国际广场(卢湾) 3室2厅 153.19平米,2017.11.09,930,60709
西凌新邨 2室2厅 99.8平米,2017.11.08,660,66133
黄浦新苑(公寓) 2室2厅 132.64平米,2017.11.08,1300,98010
斜土新村 1室1厅 34.4平米,2017.11.06,255,74128
瑞雪大楼 1室1厅 43.88平米,2017.11.05,420,95716
融创滨江壹号院 3室2厅 239.91平米,2017.11.03,2020,84199
淮海大厦 2室1厅 67.18平米,2017.11.02,620,92290
局门路405弄 1室1厅 35.56平米,2017.11.01,310,87177
明华大厦 3室2厅 164.39平米,2017.10.27,1100,66915
露香园 3室2厅 209.05平米,2017.10.27,3000,143507
黄浦大楼 2室2厅 87.99平米,2017.10.26,890,101148
山西南路31弄 1室0厅 29.47平米,2017.10.24,285,96709
露香园 5室3厅 463.96平米,2017.10.20,5700,122856
桃源兴城苑 3室2厅 138.45平米,2017.10.18,1298,93753
悦来小区 1室1厅 41.64平米,2017.10.17,370,88857
瞿溪路937弄 1室0厅 28.18平米,2017.10.17,218,77360
黄浦新苑(公寓) 3室2厅 141.1平米,2017.10.16,1190,84338
巴士小区 2室0厅 39.68平米,2017.10.16,393,99043
大同花园南区 2室2厅 105.76平米,2017.10.16,932,88125
德玛公寓 3室2厅 134.2平米,2017.10.15,1100,81968
新家坡园景苑 2室2厅 94.75平米,2017.10.14,790,83378
普育西路46-54号 2室2厅 70.27平米,2017.10.14,480,68308
华府天地 5室2厅 301.23平米,2017.10.09,4100,136109
西凌新邨 1室0厅 27.66平米,2017.10.09,218,78815
南塘浜路93弄 1室0厅 35.43平米,2017.10.09,285,80441
中福城 2室2厅 98.03平米,2017.10.09,830,84668
南塘公寓 3室1厅 87.76平米,2017.09.30,580,66090
永业公寓 2室2厅 120.65平米,2017.09.29,1215,100705
瑞雪大楼 1室1厅 38.91平米,2017.09.28,410,105372
新闸路272-280号 1室1厅 33.27平米,2017.09.28,280,84160
瑞雪大楼 1室1厅 38.91平米,2017.09.28,410,105372
打浦路303弄 1室0厅 24.94平米,2017.09.28,200,80193
复地雅园 3室2厅 143.26平米,2017.09.27,1220,85160
汇龙新城 2室2厅 117.67平米,2017.09.27,1008,85664
