龙东大道5401弄 2室1厅 58.29平米,2017.06,237,40659
同景苑 1室1厅 52.12平米,2017.06,245,47007
瀚盛家园 2室2厅 87.15平米,2017.06,360,41309
金唐公寓 2室2厅 81平米,2017.06,387.5,47840
保利金色唐城 1室1厅 55平米,2017.06,320,58182
保利金爵公寓 2室2厅 83.61平米,2017.06,515,61596
同馨苑 2室1厅 80平米,2017.06,335,41875
同馨苑 1室1厅 52.51平米,2017.05,240.5,45801
毕加索小镇(一期)(公寓) 1室1厅 66平米,2017.05,420,63637
毕加索小镇(一期)(公寓) 2室2厅 93平米,2017.05,506,54409
瀚盛家园 2室2厅 86.37平米,2017.05,364,42145
瀚盛家园 2室2厅 86.37平米,2017.05,364,42145
金利公寓 2室2厅 77.53平米,2017.05,420,54173
白金瀚宫 6室2厅 316.11平米,2017.05,2580,81618
绿波城 1室2厅 59平米,2017.05,335,56780
毕加索小镇(二期)(公寓) 3室2厅 150平米,2017.05,550,36667
保利金爵公寓 2室2厅 87.86平米,2017.05,515,58616
毕加索小镇(一期)(公寓) 1室1厅 66.7平米,2017.05,388,58171
棕榈泉花园 5室3厅 841.32平米,2017.05,3780,44930
鑫港苑 1室1厅 53.55平米,2017.05,240,44818
瀚盛家园 1室1厅 57.71平米,2017.05,307,53198
毕加索小镇(一期)(公寓) 2室2厅 93.11平米,2017.05,570,61218
东唐苑 2室2厅 95.76平米,2017.05,450,46993
绿波城 1室1厅 58.97平米,2017.05,330,55961
张江公馆 2室2厅 71.36平米,2017.05,380,53252
金唐公寓 1室1厅 60.59平米,2017.04,318,52484
龙东大道5401弄 3室1厅 80.12平米,2017.04,276,34449
保利金爵公寓 3室2厅 112.07平米,2017.04,615,54877
张江公馆 3室2厅 105平米,2017.04,500,47620
绿城玉兰公馆(公寓) 3室2厅 173.88平米,2017.04,1190,68439
同景苑 2室1厅 80平米,2017.04,347,43375
毕加索小镇(一期)(公寓) 2室2厅 93.06平米,2017.04,530,56953
瀚盛家园 1室1厅 57.71平米,2017.04,318,55104
毕加索小镇(一期)(公寓) 1室1厅 66.21平米,2017.04,388,58602
金爵别墅 6室2厅 302.5平米,2017.04,2012,66513
张江公馆 2室2厅 71.56平米,2017.04,390,54500
保利金色唐城 2室2厅 81.86平米,2017.04,457.5,55889
金唐公寓 1室1厅 59.72平米,2017.04,318,53249
绿波城 1室1厅 59平米,2017.04,325,55085
金唐公寓 1室1厅 60.59平米,2017.04,325,53640
金爵别墅 5室2厅 307.58平米,2017.04,2160,70226
金利公寓 2室2厅 87.88平米,2017.04,420,47793
唐人苑 2室1厅 59.14平米,2017.04,316.2,53467
保利金爵公寓 2室2厅 86.45平米,2017.04,518,59920
金唐公寓 1室1厅 49.77平米,2017.04,265,53245
虹盛小区 2室1厅 59.02平米,2017.04,222.8,37750
同景苑 1室2厅 59.33平米,2017.03,257,43318
同馨苑 2室1厅 81.2平米,2017.03,330,40641
瀚盛家园 2室1厅 57.7平米,2017.03,306,53033
张江公馆 3室2厅 105.32平米,2017.03,495,47000
保利金爵公寓 3室2厅 88.67平米,2017.03,503,56728
保利金爵公寓 2室1厅 66.42平米,2017.03,389,58567
金融家 3室2厅 115.85平米,2017.03,480,41433
绿波城 1室1厅 59.07平米,2017.03,338,57221
圣马丽诺桥语 5室3厅 342.92平米,2017.03,2018,58848
毕加索小镇(一期)(公寓) 2室2厅 93.09平米,2017.03,543,58331
同馨苑 2室1厅 55.02平米,2017.03,238.5,43348
绿城玉兰花园(一期) 4室2厅 232.6平米,2017.03,1545,66424
金唐公寓 1室1厅 60.59平米,2017.03,300,49514
毕加索小镇(一期)(公寓) 2室1厅 60.15平米,2017.03,390,64838
金唐公寓 1室1厅 59.72平米,2017.03,290,48560
张江公馆 3室2厅 105.11平米,2017.03,490,46618
绿波城 1室1厅 58.97平米,2017.03,325,55113
毕加索小镇(一期)(公寓) 3室2厅 137.54平米,2017.02,790,57438
唐人苑 2室2厅 87.55平米,2017.02,398,45460
毕加索小镇(二期)(公寓) 2室2厅 88.95平米,2017.02,525,59022
金唐公寓 2室1厅 78.8平米,2017.02,361.5,45876
齐爱佳苑 2室2厅 81.38平米,2017.02,406,49890
同馨苑 3室2厅 115.72平米,2017.02,410,35431
瀚盛家园 2室2厅 87平米,2017.02,381,43794
同馨苑 2室2厅 80平米,2017.01,351.8,43975
金利公寓 2室1厅 77.67平米,2017.01,365,46994
鑫港苑 2室2厅 87.44平米,2017.01,330,37741
唐人苑 3室2厅 107.63平米,2017.01,488,45341
王港新雅路90弄 3室1厅 93.78平米,2017.01,290,30924
保利金色唐城 2室2厅 82.04平米,2017.01,436,53145
同景苑 1室1厅 55.02平米,2017.01,258,46893
龙东大道5401弄 1室1厅 45.74平米,2017.01,201,43945
保利金爵公寓 2室2厅 85.92平米,2017.01,515,59940
虹盛小区 1室1厅 51.26平米,2017.01,200,39017
唐人苑 2室2厅 87.6平米,2017.01,400,45663
