宣武门西大街 1室1厅 42.9平米,2016/07,585,136364
丰侨公寓 1室1厅 67.66平米,2016/07,902,133314
宏汇园小区 2室1厅 72.9平米,2016/07,980,134431
宣武门西大街 1室1厅 42.9平米,2016/07,588,137063
丰汇园小区 1室1厅 56.65平米,2016/07,828,146161
宣武门西大街 2室0厅 50平米,2016/07,385,77000
京畿道 1室1厅 39.1平米,2016/07,580,148338
丽华苑 1室1厅 53.04平米,2016/07,770,145174
新文化街 3室1厅 74.1平米,2016/07,1006,135763
丰侨公寓 1室1厅 69.31平米,2016/07,980,141394
丰汇园小区 2室1厅 65.5平米,2016/07,965,147329
宏汇园小区 2室1厅 77.8平米,2016/06,1050,134962
二龙路 2室1厅 65.5平米,2016/06,800,122138
新文化街 2室1厅 57.6平米,2016/06,860,149306
宣武门西大街 1室1厅 43.43平米,2016/06,318,73222
长安兴融中心 3室2厅 156.53平米,2016/06,1300,83052
石灯胡同6号院 2室0厅 43.5平米,2016/06,599.5,137817
丰盛胡同 2室1厅 50.35平米,2016/06,730,144986
西城晶华 3室2厅 152.42平米,2016/06,1690,110878
粉子胡同30号院 4室1厅 96.9平米,2016/06,1320,136223
羊肉胡同120号院 1室1厅 41.5平米,2016/06,415,100000
粉子胡同30号院 4室1厅 96.9平米,2016/06,1285,132611
砖塔胡同78号院 3室1厅 82.1平米,2016/06,690,84044
宣武门西大街 1室1厅 42.9平米,2016/06,578,134732
参政胡同19号院 2室1厅 62.6平米,2016/06,730,116614
华远北街 1室1厅 54.9平米,2016/06,585,106558
新文化街 3室1厅 92.94平米,2016/06,1290,138800
羊肉胡同120号院 1室1厅 41.5平米,2016/06,430,103615
新文化街 1室1厅 43.5平米,2016/06,460,105748
中京几道 1室1厅 40.2平米,2016/06,535,133085
北京尊府 1室1厅 65.1平米,2016/05,883,135638
宣武门西大街 3室1厅 69.1平米,2016/05,715,103474
宣武门西大街 2室1厅 50.79平米,2016/05,420,82694
宣武门西大街 2室1厅 50.21平米,2016/05,375,74687
新文化街 2室1厅 57.7平米,2016/05,860,149047
丰侨公寓 1室1厅 58.36平米,2016/05,850,145648
宣武门西大街 2室1厅 66.3平米,2016/05,788,118854
宣武门西大街 1室1厅 43.46平米,2016/05,345,79384
丰融园 3室2厅 166.2平米,2016/05,2450,147413
粉子胡同30号院 3室0厅 61.8平米,2016/05,865,139968
新文化街 2室1厅 69.6平米,2016/05,1040,149426
中海凯旋 2室2厅 117.48平米,2016/05,1420,120872
中京几道 2室1厅 57.8平米,2016/05,740,128028
宣武门西大街 1室1厅 42.9平米,2016/05,550,128206
尚座大厦 3室1厅 169.09平米,2016/05,1090,64463
新文化街 2室1厅 57.9平米,2016/04,865,149396
民康胡同30号院 2室1厅 64.5平米,2016/04,600,93024
鲍家街 1室1厅 44.3平米,2016/04,600,135441
宣武门西大街 2室1厅 50.79平米,2016/04,366,72062
粉子胡同30号院 2室1厅 52.7平米,2016/04,775,147059
京畿道 2室2厅 85.9平米,2016/04,950,110594
参政胡同19号院 2室1厅 64平米,2016/04,765,119532
新文化街 2室1厅 61.9平米,2016/04,885,142973
丰汇园小区 2室1厅 74.6平米,2016/04,1020,136730
太平桥大街 2室1厅 61.8平米,2016/04,620,100324
宣武门西大街 1室1厅 45.59平米,2016/04,358,78526
石灯胡同6号院 1室1厅 33.9平米,2016/04,505,148968
太平桥大街 2室1厅 66.3平米,2016/04,687.5,103696
宏汇园小区 3室1厅 77.6平米,2016/03,960,123712
宣武门西大街 2室1厅 54.05平米,2016/03,435,80482
丰侨公寓 1室1厅 75.26平米,2016/03,980,130216
京畿道 2室2厅 78.8平米,2016/03,950,120559
新文化街 3室1厅 86.6平米,2016/03,968,111779
西城晶华 3室2厅 149.49平米,2016/03,1780,119072
宣武门西大街 2室1厅 58.75平米,2016/03,465,79149
宏汇园小区 1室1厅 52.5平米,2016/03,782,148953
宣武门西大街 2室0厅 54.25平米,2016/03,420,77420
佟麟阁路62号院 1室1厅 47平米,2016/03,548,116596
砖塔胡同78号院 3室0厅 87.9平米,2016/03,690,78499
丰侨公寓 1室1厅 67.74平米,2016/03,950,140243
宏汇园小区 2室1厅 73.5平米,2016/03,1020,138776
宏汇园小区 1室1厅 50.4平米,2016/03,221,43850
宣武门西大街 2室1厅 66.3平米,2016/03,713,107542
宏汇园小区 3室1厅 90平米,2016/03,1180,131112
新文化街 2室1厅 59.3平米,2016/03,630,106240
长安兴融中心 1室1厅 76.08平米,2016/03,725,95295
宣武门西大街 2室0厅 50.26平米,2016/03,371,73817
二龙路 2室1厅 65.5平米,2016/03,790,120611
京畿道 1室1厅 39.1平米,2016/03,550,140665
宏汇园小区 2室1厅 69平米,2016/03,920,133334
西城晶华 2室2厅 94.53平米,2016/03,1050,111076
宣武门西大街 1室1厅 42.9平米,2016/03,542.5,126457
宣武门西大街 2室1厅 50.34平米,2016/03,424,84228
新文化街 3室1厅 77.7平米,2016/03,1040,133849
丰汇园小区 2室1厅 66.6平米,2016/03,976,146547
宣武门西大街 1室1厅 39平米,2016/03,512,131283
头发胡同 1室0厅 19.5平米,2016/03,260,133334
宣武门西大街 2室0厅 55.29平米,2016/03,425,76868
西斜街 2室1厅 56.1平米,2016/03,780,139038
华远北街 2室1厅 69.4平米,2016/03,780,112392
丰汇园小区 2室2厅 104平米,2016/03,1480,142308
羊肉胡同120号院 2室1厅 52.2平米,2016/03,260,49809
华远北街 3室1厅 82.8平米,2016/03,750,90580
羊肉胡同120号院 1室1厅 41.5平米,2016/02,411,99037
京畿道 1室1厅 44.6平米,2016/02,598,134081
京畿道 1室1厅 46平米,2016/02,639,138914
宣武门西大街 1室1厅 39.55平米,2016/02,258,65234
宣武门西大街 2室0厅 47.19平米,2016/02,360,76288
京畿道 1室1厅 41.4平米,2016/02,595,143720
京畿道 1室1厅 46平米,2016/02,640,139131
华远北街 2室1厅 71.7平米,2016/02,710,99024
石灯胡同6号院 1室1厅 33.9平米,2016/02,480,141593
新文化街 2室1厅 55.5平米,2016/02,660,118919
佟麟阁路62号院 2室1厅 74.1平米,2016/02,740,99866
丽华苑 2室2厅 100.32平米,2016/02,1210,120615
羊肉胡同120号院 1室1厅 41.1平米,2016/02,407,99027
华远北街 2室1厅 69.4平米,2016/02,690,99424
宏汇园小区 2室1厅 65.6平米,2016/02,980,149391
民康胡同30号院 1室1厅 48平米,2016/02,415,86459
宣武门西大街 3室1厅 69.1平米,2016/02,672,97251
宏英园小区 3室1厅 106.48平米,2016/02,562,52780
丰侨公寓 3室2厅 304.73平米,2016/02,3840,126014
宣武门西大街 2室0厅 54.39平米,2016/02,299,54974
宏汇园小区 1室1厅 58.9平米,2016/02,750,127335
羊肉胡同120号院 3室1厅 78.3平米,2016/01,682,87101
丰汇园小区 1室1厅 51.1平米,2016/01,760,148728
丰汇园小区 1室1厅 51.1平米,2016/01,760,148728
宏汇园小区 2室1厅 65.4平米,2016/01,888,135780
粉子胡同30号院 2室1厅 52.7平米,2016/01,708,134346
宣武门西大街 2室1厅 63.2平米,2016/01,384,60760
新文化街 2室1厅 74平米,2016/01,998,134865
丰盛胡同 2室1厅 50.52平米,2016/01,660,130642
太平桥大街 3室1厅 80.8平米,2016/01,668,82674
京畿道 2室1厅 50.1平米,2016/01,600,119761
宏汇园小区 2室1厅 70.5平米,2016/01,950,134752
京畿道 1室1厅 46平米,2016/01,548,119131
京畿道 3室2厅 104.2平米,2016/01,1030,98849
新文化街 1室1厅 39.9平米,2016/01,479,120051
丰汇园小区 2室1厅 58.8平米,2016/01,800,136055
宣武门西大街 2室0厅 60.14平米,2016/01,421,70004
宣武门西大街 3室1厅 72.48平米,2016/01,500,68985
羊肉胡同120号院 2室1厅 61.3平米,2016/01,550,89723
丰侨公寓 1室1厅 75.26平米,2016/01,905,120250
丰汇园小区 3室2厅 200.9平米,2016/01,2500,124441
受水河胡同 1室0厅 20.35平米,2016/01,264,129730
