国嘉新视界 2室1厅 70.61平米,2017/05,116,16429
世纪朝阳 2室1厅 89.52平米,2017/05,163.4,18248
东方桂苑 2室1厅 59.82平米,2017/05,80.8,13508
莲花新四区 2室1厅 67.87平米,2017/05,69,10167
粼江峰阁 3室2厅 147.47平米,2017/05,270,18309
东城攻略 1室1厅 45.95平米,2017/05,60,13058
东方新城一期 2室2厅 67.77平米,2017/05,75,11067
外滩 2室1厅 77平米,2017/05,135,17533
朝阳名宅 2室2厅 101.82平米,2017/05,142,13947
东城攻略 1室1厅 43.08平米,2017/05,55,12767
国嘉新视界 2室1厅 66.83平米,2017/05,98,14665
东城攻略 1室1厅 46.03平米,2017/05,53,11515
莲花逸都 3室1厅 86.12平米,2017/05,147,17070
林家坡1号 3室1厅 94.99平米,2017/05,108,11370
朝阳名宅 2室2厅 101.82平米,2017/05,148,14536
国嘉新视界 2室1厅 61.87平米,2017/05,90,14547
朝阳名宅 3室2厅 130.04平米,2017/05,190,14611
朝阳名宅 2室1厅 90.17平米,2017/05,128,14196
国嘉新视界 2室1厅 58.55平米,2017/04,95,16226
外滩 2室2厅 76.29平米,2017/04,144.7,18968
摩根中心 2室1厅 88.7平米,2017/04,128,14431
东方新城一期 1室0厅 40.08平米,2017/04,42,10480
粼江峰阁 3室2厅 138.86平米,2017/04,220,15844
宏济新路95号 3室1厅 56.76平米,2017/04,63.5,11188
粼江峰阁 2室2厅 124平米,2017/04,202,16291
国嘉新视界 2室1厅 55.77平米,2017/04,73,13090
海椒市街13号 2室1厅 70平米,2017/04,76.8,10972
摩根中心 2室2厅 73.66平米,2017/04,114.8,15586
世纪朝阳 3室2厅 123.28平米,2017/04,212,17197
粼江峰阁 4室2厅 170平米,2017/04,320,18824
粼江峰阁 5室2厅 233平米,2017/04,303,13005
顺江路49号 2室1厅 50.67平米,2017/04,54,10658
国嘉新视界 2室1厅 58.13平米,2017/04,80,13763
粼江峰阁 1室1厅 71.98平米,2017/04,122,16950
世纪朝阳 2室2厅 91.14平米,2017/04,160,17556
东方新城一期 2室1厅 87平米,2017/04,83,9541
天紫界 1室1厅 63平米,2017/04,94,14921
国嘉新视界 2室1厅 67.57平米,2017/04,89.5,13246
国嘉新视界 2室2厅 64.2平米,2017/04,100,15577
粼江峰阁 2室2厅 108.91平米,2017/04,175,16069
世纪朝阳 3室2厅 139.54平米,2017/04,233,16698
摩根中心 2室1厅 73.66平米,2017/04,97.7,13264
外滩 3室2厅 91.83平米,2017/04,187,20364
国嘉新视界 2室1厅 56.21平米,2017/04,76,13521
东城攻略 2室1厅 58.82平米,2017/04,61,10371
东恒国际 2室1厅 67.58平米,2017/04,63,9323
粼江峰阁 2室2厅 108.91平米,2017/04,180,16528
摩根中心 2室1厅 84平米,2017/04,120,14286
莲花逸都 2室2厅 82.51平米,2017/04,131,15877
南府锦 3室1厅 145.67平米,2017/04,212,14554
粼江峰阁 3室2厅 141.14平米,2017/04,252,17855
外滩 2室2厅 76.29平米,2017/03,150,19662
